 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
   0.0482968     0.595625    -0.693162    -0.146725      1.26192    -0.827067         0.87         1000    -0.349066
   0.0467763     0.608289    -0.701432    -0.157392      1.27093    -0.827067         0.88         1000    -0.349066
   0.0451484     0.621042    -0.709703    -0.168228      1.27974    -0.827067         0.89         1000    -0.349066
   0.0434112     0.633883    -0.717974    -0.179231      1.28834    -0.827067          0.9         1000    -0.349066
   0.0415632     0.646809    -0.726245    -0.190397      1.29672    -0.827067         0.91         1000    -0.349066
   0.0396028     0.659817    -0.734515    -0.201723       1.3049    -0.827067         0.92         1000    -0.349066
   0.0375283     0.672906    -0.742786    -0.213205      1.31286    -0.827067         0.93         1000    -0.349066
   0.0353381     0.686073    -0.751057    -0.224842       1.3206    -0.827067         0.94         1000    -0.349066
   0.0330309     0.699317    -0.759327    -0.236628      1.32813    -0.827067         0.95         1000    -0.349066
   0.0306051     0.712635    -0.767598    -0.248561      1.33545    -0.827067         0.96         1000    -0.349066
   0.0280592     0.726025    -0.775869    -0.260638      1.34254    -0.827067         0.97         1000    -0.349066
   0.0253919     0.739485    -0.784139    -0.272854      1.34941    -0.827067         0.98         1000    -0.349066
   0.0226017     0.753013     -0.79241    -0.285207      1.35607    -0.827067         0.99         1000    -0.349066
   0.0196873     0.766606    -0.800681    -0.297693       1.3625    -0.827067            1         1000    -0.349066
   0.0166474     0.780262    -0.808951    -0.310308      1.36871    -0.827067         1.01         1000    -0.349066
   0.0134807     0.793979    -0.817222     -0.32305      1.37469    -0.827067         1.02         1000    -0.349066
    0.010186     0.807755    -0.825493    -0.335913      1.38045    -0.827067         1.03         1000    -0.349066
  0.00676204     0.821588    -0.833763    -0.348896      1.38599    -0.827067         1.04         1000    -0.349066
  0.00320768     0.835474    -0.842034    -0.361994       1.3913    -0.827067         1.05         1000    -0.349066
-0.000478217     0.849413    -0.850305    -0.375204      1.39639    -0.827067         1.06         1000    -0.349066
 -0.00429676     0.863401    -0.858575    -0.388522      1.40125    -0.827067         1.07         1000    -0.349066
 -0.00824901     0.877437    -0.866846    -0.401945      1.40588    -0.827067         1.08         1000    -0.349066
   -0.012336     0.891518    -0.875117    -0.415469      1.41028    -0.827067         1.09         1000    -0.349066
  -0.0165587     0.905642    -0.883387    -0.429091      1.41446    -0.827067          1.1         1000    -0.349066
  -0.0209181     0.919806    -0.891658    -0.442806      1.41841    -0.827067         1.11         1000    -0.349066
  -0.0254151     0.934009    -0.899929    -0.456612      1.42213    -0.827067         1.12         1000    -0.349066
  -0.0300506     0.948248    -0.908199    -0.470504      1.42563    -0.827067         1.13         1000    -0.349066
  -0.0348255     0.962521     -0.91647     -0.48448       1.4289    -0.827067         1.14         1000    -0.349066
  -0.0397405     0.976826    -0.924741    -0.498536      1.43194    -0.827067         1.15         1000    -0.349066
  -0.0447965     0.991159    -0.933012    -0.512668      1.43475    -0.827067         1.16         1000    -0.349066
  -0.0499941      1.00552    -0.941282    -0.526872      1.43733    -0.827067         1.17         1000    -0.349066
  -0.0553341       1.0199    -0.949553    -0.541146      1.43969    -0.827067         1.18         1000    -0.349066
  -0.0608173      1.03431    -0.957824    -0.555486      1.44182    -0.827067         1.19         1000    -0.349066
  -0.0664441      1.04874    -0.966094    -0.569888      1.44372    -0.827067          1.2         1000    -0.349066
  -0.0722152      1.06319    -0.974365    -0.584348      1.44539    -0.827067         1.21         1000    -0.349066
  -0.0781312      1.07765    -0.982636    -0.598864      1.44684    -0.827067         1.22         1000    -0.349066
  -0.0841927      1.09212    -0.990906    -0.613433      1.44807    -0.827067         1.23         1000    -0.349066
     -0.0904      1.10661    -0.999177    -0.628049      1.44907    -0.827067         1.24         1000    -0.349066
  -0.0967538       1.1211     -1.00745    -0.642712      1.44984    -0.827067         1.25         1000    -0.349066
   -0.103254       1.1356     -1.01572    -0.657416      1.45039    -0.827067         1.26         1000    -0.349066
   -0.109902      1.15011     -1.02399    -0.672159      1.45071    -0.827067         1.27         1000    -0.349066
   -0.116698      1.16462     -1.03226    -0.686937      1.45082    -0.827067         1.28         1000    -0.349066
   -0.123641      1.17913     -1.04053    -0.701747       1.4507    -0.827067         1.29         1000    -0.349066
   -0.130733      1.19363      -1.0488    -0.716586      1.45036    -0.827067          1.3         1000    -0.349066
   -0.137973      1.20813     -1.05707    -0.731451       1.4498    -0.827067         1.31         1000    -0.349066
   -0.145362      1.22263     -1.06534    -0.746339      1.44901    -0.827067         1.32         1000    -0.349066
     -0.1529      1.23711     -1.07361    -0.761246      1.44801    -0.827067         1.33         1000    -0.349066
   -0.160587      1.25159     -1.08188    -0.776169      1.44679    -0.827067         1.34         1000    -0.349066
   -0.168423      1.26605     -1.09015    -0.791105      1.44536    -0.827067         1.35         1000    -0.349066
   -0.176409      1.28049     -1.09842    -0.806052       1.4437    -0.827067         1.36         1000    -0.349066
   -0.184544      1.29492      -1.1067    -0.821006      1.44183    -0.827067         1.37         1000    -0.349066
   -0.192829      1.30933     -1.11497    -0.835964      1.43975    -0.827067         1.38         1000    -0.349066
   -0.201263      1.32371     -1.12324    -0.850923      1.43745    -0.827067         1.39         1000    -0.349066
   -0.209847      1.33808     -1.13151     -0.86588      1.43494    -0.827067          1.4         1000    -0.349066
   -0.218581      1.35241     -1.13978    -0.880833      1.43222    -0.827067         1.41         1000    -0.349066
   -0.227464      1.36672     -1.14805    -0.895779      1.42929    -0.827067         1.42         1000    -0.349066
   -0.236497        1.381     -1.15632    -0.910714      1.42615    -0.827067         1.43         1000    -0.349066
   -0.245678      1.39524     -1.16459    -0.925636       1.4228    -0.827067         1.44         1000    -0.349066
   -0.255009      1.40945     -1.17286    -0.940543      1.41924    -0.827067         1.45         1000    -0.349066
   -0.264489      1.42363     -1.18113    -0.955431      1.41548    -0.827067         1.46         1000    -0.349066
   -0.274118      1.43776      -1.1894    -0.970297      1.41151    -0.827067         1.47         1000    -0.349066
   -0.283895      1.45186     -1.19767     -0.98514      1.40733    -0.827067         1.48         1000    -0.349066
